Following Directions,https://slp.everydayspeech.com/video/following-directions,,"Teacher script: Last time, we talked about how to listen with our bodies. Today, we’re learning how to be a First-Time Listener. This means, we listen and follow directions the first time we’re told them.",
Listening With Your Body - Older,https://slp.everydayspeech.com/video/listening-with-your-body-older,2m 18s,"SOCIAL SKILLS IN ACTION (SSIA) - Jeff is working on the computer when Mike and Kate want to talk. Jeff doesn't turn around from the computer, so his friends aren't sure if he wants to talk. Jeff should show he's listening with his eyes, ears, and body. Next time, Jeff turns around to make sure his friends know he's listening.",Active Listening
Brain Stuck on One Thing - Older,https://slp.everydayspeech.com/video/brain-stuck-on-one-thing-older,3m 31s,"SOCIAL SKILLS IN ACTION (SSIA) - Sarah won't stop talking about her birthday, even when the group is talking about something else. When she keeps bringing up her birthday, Mike and Jeff decide they have to go. When they try again, Sarah stops and thinks about what the group is talking about - they keep talking about the beach and boogie boarding. Sarah realizes that must be what they want to talk about. When she says something about the beach, the conversation goes smoothly.",Topic Radar
Talking Over People,https://slp.everydayspeech.com/video/talking-over-people,3m 0s,"SOCIAL SKILLS IN ACTION (SSIA) - Madison is so excited about the science museum, she keeps talking over Haley, who gets upset. Madison learns about the conversation stoplight - it's red when the other person is talking and turns green when they are done.",Conversation Stoplight
Being Rigid,https://slp.everydayspeech.com/video/being-rigid,2m 43s,"SOCIAL SKILLS IN ACTION (SSIA) - Chris, Bobby, and Alessandra have plans to see a scary movie. Bobby and Alessandra decide they'd rather see a funny movie. Chris wanted to watch a scary movie, so when his friends changed their mind, he got very upset. Chris needs to try to be more flexible. He can always see a scary movie another time!",Keeping an Open Mind
The Five Steps to Play,https://slp.everydayspeech.com/video/the-five-steps-to-play,,"VIDEO MODELING - This video models how to play a game with others. The five steps are agree on a game, make sure everyone knows how to play, set up the game without taking too long, play the game, and at the end, say, “Good game!” and help clean up.",Playing with Others
Reading the Room,https://slp.everydayspeech.com/video/reading-the-room-2,3m 55s,"SOCIAL SKILLS IN ACTION (SSIA) - Haley and Connor are studying when Madison comes over to show them a funny video she saw. She disrupts their studying by making them feel annoyed. Next time she tries, she Reads the Room first. She chooses to study too and decides to show them the video another time.",Reading the Room
Communication in Relationships,https://slp.everydayspeech.com/video/communication-in-relationships,,"In this lesson, learners will be given few tips to improve their communication in relationships in order to avoid misunderstandings. ",
Handling Rejection Introduction,https://slp.everydayspeech.com/video/handling-rejection-introduction,,"VIDEO MODELING - Teach your students to handle rejection politely and gracefully. They will decide the size of the rejection, then match their reaction. Students learn why it's important to hide some reactions from others. When it remains challenging, we encourage our students to share their feelings with trusted people in their lives.",Handling Rejection
Safe Hands While You Wait,https://slp.everydayspeech.com/video/safe-hands-while-you-wait,,"SOCIAL SKILLS IN ACTION - Instead of taking what he wants, Tommy learns to always use safe hands to wait for what he wants. He uses a strategy to stay calm, then makes a plan to wait by choosing something else to do.",Keeping Hands to Yourself
Collaborating With Co-Workers,https://slp.everydayspeech.com/video/collaborating-with-co-workers,,"In this video, students will learn how to collaborate with their coworkers to get the job done. ",Professional Skills
Smelling Clean,https://slp.everydayspeech.com/video/smelling-clean,4m 8s,"SOCIAL SKILLS IN ACTION (SSIA) - Hygiene is very important because it can keep us healthy. And also if we're not clean, other people may not want to be around us. In this video, Mike decides not to take a shower one morning. He doesn't realize he isn't clean, but his classmates can tell. How does that affect how they act around him?",Improving Your Hygiene
Fork in the Road - Conversation Skills - Advanced,https://slp.everydayspeech.com/video/fork-in-the-road-conversation-skills-advanced,14m,"EXTENSION LESSON - In this activity, your students are asked to guess what will happen down each social fork. They’re given a choice between two behaviors and have to pick which one will have the better outcome. This activity focuses on more advanced conversation skills including taking things literally, shifting the topic, and giving background information.",Background Brief
Restaurant Rules Introduction,https://slp.everydayspeech.com/video/restaurant-rules-introduction,,VIDEO MODELING - The Restaurant Rules help us learn what behaviors and actions we should use any time we eat a meal with others. This lesson introduces these skills and gives a basic overview of how we act and why.,Restaurant Rules
Washing Hands,https://slp.everydayspeech.com/video/washing-hands,2m 22s,"SOCIAL SKILLS IN ACTION (SSIA) - Bobby learns the different times he should wash his hands, like after blowing his nose and before he eats. He also learns the steps to washing. Looking for more information on washing your hands? See the CDC guidance here: https://www.cdc.gov/handwashing/show-me-the-science.html",Understanding Hygiene
Being a Tattletale,https://slp.everydayspeech.com/video/being-a-tattletale,2m 29s,"SOCIAL SKILLS IN ACTION (SSIA) - Liz gets upset when Serena tells her she took an extra cookie at lunch. Each person was only supposed to take one, so Serena broke the rules. But Liz needs to think about the situation for a second - everyone was able to get a cookie, and Serena taking an extra one didn't hurt anyone. Liz realizes that it's not a big deal, and she can let the adults handle it.",Handling Conflicts with Friends
Caring for Others,https://slp.everydayspeech.com/video/caring-for-others,,"TEACHER SCRIPT: Today we’re talking about caring about others, or showing empathy. Before watching, ask your group about a time they felt sad because someone else was sad.",Empathy Essentials
Making Connected Comments,https://slp.everydayspeech.com/video/making-connected-comments-older,,"When we make connected comments, we are being sure that what we say is related to what the other person is talking about. Conversation is like a puzzle - each piece should match!",
Tuning In,https://slp.everydayspeech.com/video/tuning-in-2,,"SOCIAL SKILLS IN ACTION (SSIA) - Tuning In helps students observe where they are and figure out how they should behave in that moment. If students need reminders, tell them to “tune in” and observe where they are, what actions others are doing, and what actions they are doing. This video models what happens if we don’t tune in to our surroundings, and then how to successfully tune in.",Tuning In
Asking for Permission,https://slp.everydayspeech.com/video/asking-for-permission-3,,"SOCIAL SKILLS IN ACTION - Teach your students to ask for permission to do or use things with a respectful voice and to honor the answer, even when it's no. ",Asking for Help
Working in Groups,https://slp.everydayspeech.com/video/working-in-groups-2,2m 34s,"VIDEO MODELING - In a group, we have to work together to get everything done. We have to make decisions together. We have to divide up the work. Everyone has to do their part.",Working with a Group
Disguised Thoughts,https://slp.everydayspeech.com/video/disguised-thoughts,,"SOCIAL SKILLS IN ACTION (SSIA) - Disguised Thoughts teaches students how to uncover the figurative or non-literal language they hear in everyday conversations. This lesson models how to find the true meaning, whether they hear sarcasm, figures of speech, or indirect language.",Disguised Thoughts
Act Like You're Interested Introduction,https://slp.everydayspeech.com/video/act-like-you-re-interested-introduction,,"VIDEO MODELING - This lesson teaches how to show interest during conversations when the topic is not our most preferred. We all act like we're interested when others talk to us, to be polite. Students learn that this is something we all do, and actually makes others feel good!",Act like You're Interested
Tone of Voice,https://slp.everydayspeech.com/video/tone-of-voice,2m 19s,"SOCIAL SKILLS IN ACTION (SSIA) - Chris and Serena are excited about the elephant movie they are going to watch in class, but Chris doesn't sound excited. His voice doesn't match the message that he's telling. Chris learns that we tell people messages with our words AND our voices. Next time, Chris sounds much more excited.",Tone of Voice
Handling Peer Pressure,https://slp.everydayspeech.com/video/handling-group-pressure,2m 22s,"SOCIAL SKILLS IN ACTION (SSIA) - Bobby has to deal with peer pressure when he gets dared to eat all the cookies on a plate. He doesn't want to, but he wants his friends to like him, so he does it anyway. Bobby realizes he is his own person, and his real friends wouldn't make him do something he didn't want to do. When he tries again, he stands up for himself and says no. It's important to know that real friends will not bully or pressure us.",Handling Teasing and Bullying
Length of Turn in Conversation,https://slp.everydayspeech.com/video/length-of-turn-in-conversation,1m 38s,"VIDEO MODELING - When we have a conversation, we take turns. We say 1-3 sentences when it’s our turn. Then we give someone else a turn.",Conversation Measuring Cup
Using Clues in Conversation,https://slp.everydayspeech.com/video/using-clues-in-conversation,2m 37s,"SOCIAL SKILLS IN ACTION (SSIA) - Serena and Chris are talking when Bobby comes along. Serena doesn't know what to talk about with Bobby, so she just sits there and talks about herself. Bobby and Chris get annoyed because Serena ALWAYS talks about herself. When Serena tries again, she uses a clue from Bobby's shirt to try to figure out what he likes. When they talk about that, the conversation goes smoothly!",Topic Radar
Participating,https://slp.everydayspeech.com/video/participating,2m 38s,"SOCIAL SKILLS IN ACTION (SSIA) - Ms. Lehane tells Christine to join in the 4-square game because they need another player. When Christine joins, she just stands there. The other players can't play if she won't participate! Christine learns that when she's part of a group, she should participate. When she tries to participate actively, she has fun and the game goes smoothly.",Playing with Others
Reading Body Language - Interested,https://slp.everydayspeech.com/video/reading-body-language-interested,1m 33s,VIDEO MODELING - We can tell someone is interested in what we are saying if they ask us questions. We can look at their body language to see if they nod or follow along. We can listen to their voice if they sound excited.,Understanding Body Language
Solve It - Functional - Left Backpack On Bus,https://slp.everydayspeech.com/video/solve-it-functional-left-backpack-on-bus,6m 20s,"EXTENSION LESSON - In Solve It, we'll break down a problem step by step. We'll work together to come up with possible solutions and see how those work! Josh left his backpack that contained some important things on the bus. He works through his problem and comes up with some different solutions. Concepts covered: Problem Solving Steps",Solving a Problem
Sharing Toys,https://slp.everydayspeech.com/video/sharing-toys,,"Teacher script: Today, we're talking about why it's important to share. Can anyone think of some reasons why we share toys?",
We All Have Feelings Introduction,https://slp.everydayspeech.com/video/we-all-have-feeling-introduction,,VIDEO MODELING - This introductory lesson teaches the basic skill that we all have our own thoughts and feelings. We explain the importance of being able to tell how someone feels and model what it looks like when we stop to observe others' feelings. Students will learn that they can use the clues on the outside to tell how someone feels on the inside.,Identifying Feelings
Problem Solving Steps EE,https://slp.everydayspeech.com/video/problem-solving-steps-ee,,"TEACHER SCRIPT: Today we’re learning how to follow the steps that help us solve problems. Before watching, ask your group how they decide if they can solve a problem themselves or need an adult to help them.",Solving a Problem
Reading the Room Introduction,https://slp.everydayspeech.com/video/reading-the-room-introduction,,"Reading the Room is knowing what to do in a situation and knowing how to adjust behavior to fit the situation. We use different clues to help us figure it out. We think about the rules for that particular place, we look at what’s happening, observe others’ moods, and guess how others would want us to act.",Reading the Room
Checking In: Is this relationship working for me?,https://slp.everydayspeech.com/video/checking-in-is-this-relationship-working-for-me,,Learners will be taught the importance of checking-in on and evaluating their feelings when dating another person.,
Emotion ID 5,https://slp.everydayspeech.com/video/emotion-id-v,,"EXTENSION LESSON - This is the fifth edition of the Emotion ID series. In this game, we try to figure out how each of our characters is feeling. We go through three steps each time: How did their face look? How did their voice sound? What message did their words send? See if you can get them all right!",Tone of Voice
Conversation Stoplight Introduction,https://slp.everydayspeech.com/video/conversation-stoplight-introduction,,"To help us join conversations at the right time, we watch for small pauses in the conversation; changes in people's eye contact, voice or body language; and little questions like, ""You know?"" ",Conversation Stoplight
Accepting an Apology,https://slp.everydayspeech.com/video/accepting-an-apology,1m 34s,"VIDEO MODELING - When someone says sorry to us, we should look at them. Tell them ""thank you"" or say ""it’s okay"" so they know you accept the apology.",Handling Conflicts with Friends
Keeping Self-Control,https://slp.everydayspeech.com/video/keeping-self-control,,"In this video, students will learn about the importance of maintaining self-control and how to stay in control of their body when experiencing big emotions. ",Using Your Self-Controller
Tuning In,https://slp.everydayspeech.com/video/tuning-in-ue,,TEACHER SCRIPT: Today’s lesson is focused on the concept of ‘Tuning In’. Does anyone have a guess or an idea of what we might be learning about?,Tuning In (Observing Yourself and Others)
Self-Advocacy,https://slp.everydayspeech.com/video/self-advocacy,2m 13s,"VIDEO MODELING - When we advocate for ourselves, we make our needs known. We talk to someone about it. We tell them the reason. We make sure we get what we need.",Advocating for Yourself
When's The Right Time to Make A Joke,https://slp.everydayspeech.com/video/when-s-the-right-time-to-make-a-joke,2m 49s,"SOCIAL SKILLS IN ACTION (SSIA) - Mike loves making people laugh. When he keeps telling jokes during a movie in class, he disturbs his classmates. Mike learns that there is a good time to make a joke and a not so good time. He tries again and waits until the video is over before he makes a joke.",Using Humor & Sarcasm
Including Everyone,https://slp.everydayspeech.com/video/including-everyone,2m 57s,"SOCIAL SKILLS IN ACTION (SSIA) - When we're playing with a group, we might want to take all the turns because it's fun. But when we're playing, we should include the entire group so everyone has fun.",Asking Others to Play
Topic Radar,https://slp.everydayspeech.com/video/topic-radar,,"SOCIAL SKILLS IN ACTION (SSIA) - When we aren't sure what to talk about with others, we can use our Topic Radar! This teaches students how to think about others' interests and use that knowledge to start conversations.",Topic Radar
Asking a Friend to Play,https://slp.everydayspeech.com/video/asking-a-friend-to-play-436,,"Teacher script: We ask someone to play by getting their attention first, then asking nicely if they want to play.",
How to Tell Someone When Something is Bothering You,https://slp.everydayspeech.com/video/how-to-tell-someone-something-is-bothering-you,,"VIDEO MODELING - This video models how to tell someone that something is bothering. There are certain times you should ignore a small problem, but when it is important you can advocate for what you need in a calm and polite way.",Advocating for Yourself
Giving Compliments,https://slp.everydayspeech.com/video/giving-compliments,2m 19s,"VIDEO MODELING - If we see something we like about someone, or if we think they are doing a good job, we can give them a compliment. We look at them and say a positive comment about what they are doing.",Giving and Receiving Compliments
Walking in the Halls,https://slp.everydayspeech.com/video/walking-in-the-halls,1m 24s,"VIDEO MODELING - When we walk in the halls, we walk slowly. We stay quiet because other classrooms are working. We keep our bodies in line with the group, but not too close to anyone.",Classroom Routine
Using Conversation Drivers When You Aren't Interested,https://slp.everydayspeech.com/video/using-conversation-drivers-when-you-aren-t-interested,,"SOCIAL SKILLS IN ACTION (SSIA) - This video models how to keep driving the conversation forward, even if you aren’t interested in the topic. We should act like we’re interested, so we don’t hurt others feelings. We can use our Conversation Driver behaviors including listening, asking questions, and nodding along to keep the conversation going. Concept Covered in this Video: Conversation Drivers and Stoppers",Conversation Drivers & Stoppers
Keeping an Open Mind Introduction,https://slp.everydayspeech.com/video/keeping-an-open-mind-introduction,,"VIDEO MODELING - By Keeping an Open Mind, learners will understand the need to sometimes change the rules so that others stay interested, happy, and engaged in a game. In this video, Shay notices he needs to Keep an Open Mind and take Natalie's suggestion in order for the game to continue. ",Keeping an Open Mind
Tone of Voice - Excited,https://slp.everydayspeech.com/video/tone-of-voice-excited,1m 17s,"VIDEO MODELING - When we are excited, we change the way our voice sounds when we talk. We get a little louder but not too loud. We talk a little faster but not too fast.",Tone of Voice
Leaving Others Out,https://slp.everydayspeech.com/video/leaving-others-out,2m 18s,"SOCIAL SKILLS IN ACTION (SSIA) - Alessandra and Serena are talking. When Liz calls Alessandra over, Serena is left all alone. This makes Serena feel sad. Alessandra and Liz learn that they shouldn't leave people out. When they try again, they invite Serena along and everyone has fun.",Handling Rejection
Thinking About Others' Feelings,https://slp.everydayspeech.com/video/thinking-about-others-feelings,,"Teacher script: Today’s lesson is about how we all have different feelings. We can tell how someone else is feeling by looking at their faces and bodies. When we think about others’ feelings, we can be better friends to each other.",
Using Sarcasm with Friends,https://slp.everydayspeech.com/video/using-sarcasm-with-friends,,"Determine when and how to deliver sarcasm with friends. We use a sarcastic tone so people understand what we really mean. Even when we’re being sarcastic with friends, there are lines we don’t cross.",Using Humor & Sarcasm
Gaining Someone's Attention,https://slp.everydayspeech.com/video/gaining-someone-s-attention,1m 28s,"SOCIAL SKILLS IN ACTION (SSIA) - Devin is waiting to talk to the teacher, but he doesn’t say anything. The teacher doesn’t realize that Devin is standing there. How can he get the help he needs? Devin needs to learn how to gain someone’s attention.",Starting a Conversation
Asking Obvious Questions,https://slp.everydayspeech.com/video/asking-obvious-questions,2m 49s,"SOCIAL SKILLS IN ACTION (SSIA) - Asking a question during a conversation is a great way to keep it going. However, if we ask really obvious questions, it might make others confused or annoyed. We should think about what we know about the person and the topic.",Conversation Drivers & Stoppers
Our Senses Calming Break,https://slp.everydayspeech.com/video/our-senses-calming-break,,"This video teaches students to use their 5 senses, sight, smell, hearing, taste, and touch to connect with how they're feeling. This guided mindfulness activity helps students restore a sense of calm to their day.",
Dealing with Stress,https://slp.everydayspeech.com/video/dealing-with-stress,,"Learn how to make good decisions under pressure by relaxing with a calming strategy; saying how you feel; and requesting what you need, such as help, more time, another chance or an easier option.",Using Your Self-controller
Voice Volume,https://slp.everydayspeech.com/video/voice-volume,1m 30s,"SOCIAL SKILLS IN ACTION (SSIA) - Johnny isn’t using an appropriate voice volume. First, he speaks too quietly and then he yells too loudly. Owen feels confused and thinks Johnny is hard to talk to. Once Johnny learns the right voice volume, he can have successful conversations!",Tone of Voice
The Golden Rules of Play,https://slp.everydayspeech.com/video/the-golden-rules-of-play,,"TEACHER SCRIPT: Today we’re talking about The Five Golden Rules of Play. Before watching, ask your group what rules they follow at recess. What do you do when you see a group that you want to join?",Playing with Others
Staying on Topic,https://slp.everydayspeech.com/video/staying-on-topic-3,,"SOCIAL SKILLS IN ACTION (SSIA) - Jack and Haley are talking about a party they are attending when Haley has a thought about her brother's dog. She wants to talk about that, but Jack is confused because they were talking about the party. Haley learns that to stay on topic, her comments should connect back to what Jack was saying, like pieces of a puzzle.",Making Connected Comments
Hidden Social Rules - Making Noise,https://slp.everydayspeech.com/video/hidden-social-rules-making-noise,1m 57s,"SOCIAL SKILLS IN ACTION (SSIA) - Jameson and Ryan are in study hall. Jameson is working on his homework, but Ryan is being very loud while he watches something on his computer. Ryan needs to understand that being quiet in school while people are studying is a social rule we all need to follow.",Thinking About Others
Beginning and Ending a Conversation - Younger,https://slp.everydayspeech.com/video/beginning-and-ending-a-conversation-younger,,Beginning a conversation is like making a mini-agreement that everyone will share thoughts about the same thing. Ending a conversation is like a polite agreement that the sharing time is gently ending.,Starting a Conversation
It's Okay to be Wrong,https://slp.everydayspeech.com/video/it-s-okay-to-be-wrong,3m 53s,"SOCIAL SKILLS IN ACTION (SSIA) - When Alessandra gets a question wrong in class, she feels very down and disappointed in herself like she can't do anything right. She's upset and feels like everyone in the class is thinking bad about her. When she tries again, she realizes that everyone gets things wrong sometimes, and it's not a big deal. There's always next time!",Changing the Channel on Feelings
Starting a Conversation,https://slp.everydayspeech.com/video/starting-a-conversation,,"SOCIAL SKILLS IN ACTION (SSIA) - To start a conversation we think ahead to plan topics others will be interested in. Then we greet, make comments and ask questions, and continually gauge others' interest.",Starting a Conversation
Cyber Skills - Staying Safe,https://slp.everydayspeech.com/video/cyber-skills-staying-safe,,A perfect lesson for the newbie cell phone user. Learn the reasons why it’s safer to keep social media private and not be lured into the idea that more followers are equal to more friends.,Cyber Skills
Using a Filter,https://slp.everydayspeech.com/video/using-a-filter,2m 9s,"SOCIAL SKILLS IN ACTION (SSIA) - Graham always says exactly what he’s thinking. When Maddie asks how her new haircut looks, Graham tells her that her new haircut does not look good. This really hurts Maddie's feelings. Graham needs to learn how to filter his thoughts so he doesn’t hurt other people’s feelings.",Think It or Say It
Having Positive Self-Esteem,https://slp.everydayspeech.com/video/having-positive-self-esteem,3m 47s,"SOCIAL SKILLS IN ACTION (SSIA) - Self-esteem is how we feel about ourselves. We can learn strategies to improve our self-esteem and think more positively about ourselves. This will help us in many areas of our life. This video models a few strategies to use when you are feeling down. We can use these strategies anytime we're facing a challenge, or dealing with teasing. It's important to note that bullying is unacceptable and should be handled by telling an adult that your trust. You can use strategies to handle bullying, but you shouldn't handle it alone. Concepts covered: Think Positive",Thinking Positive
Compromising Over Time,https://slp.everydayspeech.com/video/compromising-over-time,,"We learn another way to compromise with others: Compromising over time. Sometimes we give up all of what we want to get what we want next time, or another time in the future. It's like an agreement that requires each person to keep track of who got what last time. ",Compromising
Listening to Friends' Ideas,https://slp.everydayspeech.com/video/listening-to-friends-ideas,3m 14s,"SOCIAL SKILLS IN ACTION (SSIA) - Haley knows how to play a game, and when her friends have suggestions on how to play, she doesn't want to listen to them. When she tries again, she listens to their ideas, even though it isn't what she wants to do.",Playing with Others
Learning to Say No,https://slp.everydayspeech.com/video/learning-to-say-no,1m 49s,"SOCIAL SKILLS IN ACTION (SSIA) - Sometimes it can be so hard to say no to friends. Ryan asks Jameson to go play outside. Jameson has homework to do, but he doesn’t know how to say no. And so Jameson goes outside with Ryan. Later, Jameson learns that it’s okay to say no and that Ryan will still be his friend.",Advocating for Yourself
Your Digital Footprint,https://slp.everydayspeech.com/video/your-digital-footprint,,"In this video, students will learn about the importance of being mindful and cautious of what they post online when they are employed. ",Professional Skills
Understanding Body Language,https://slp.everydayspeech.com/video/your-body-language-sends-a-message,2m 4s,SOCIAL SKILLS IN ACTION (SSIA) - Owen doesn’t realize that his body language is sending Johnny a message. Owen has his arms crossed and is facing away from Johnny. This makes Johnny think Owen isn’t interested in talking to him. Owen needs to use his body to show he is interested in talking to Johnny.,Understanding Body Language
Solving a Problem,https://slp.everydayspeech.com/video/solving-a-problem,2m 34s,SOCIAL SKILLS IN ACTION (SSIA) - Mike has a dilemma: should he go to his hockey fundraiser or go to his friend's party? How can he solve the problem? Is it big or small? Mike walks through some steps to solve his problem by himself. He figures out a way to make everyone happy! Concepts covered: Problem Solving Steps,Solving a Problem
Asking in an Indirect Way,https://slp.everydayspeech.com/video/asking-in-an-indirect-way,5m 6s,"SOCIAL SKILLS IN ACTION (SSIA) - When Zach needs help with his math work, he tells Justin to help him after school. Justin doesn't like that Zach just told him what to do - Justin is the one doing him a favor. When he tries again, Zach uses indirect language - he talks around what he wants and waits for Justin to offer help. Concepts covered: Indirect Openers",Direct and Indirect Language
Greeting a Peer,https://slp.everydayspeech.com/video/greeting-a-peer,1m 0s,"VIDEO MODELING - When we greet someone we know, we face our bodies towards them. We look at them with our eyes. We smile at them and we say “Hi”.",Starting a Conversation
I Can Do It Myself,https://slp.everydayspeech.com/video/i-can-do-it-myself,,"In this video, students will learn how to speak up for themselves. We speak up for ourselves to practice independence and to let others know what we can do on our own.",Advocating for Yourself
What Are They Thinking About - Social Short,https://slp.everydayspeech.com/video/what-are-they-thinking-about-social-short,2m 10s,"SOCIAL SKILLS IN ACTION (SSIA) - In this social short, we learn how we can sometimes figure out what people are thinking about by following their eyes. If Mike is looking at his watch and it's the end of the school day, what do you think he's thinking about?",Understanding Others' Point of View
Tone of Voice - Sad,https://slp.everydayspeech.com/video/tone-of-voice-sad,1m 32s,"VIDEO MODELING - When we are sad, we change the way our voice sounds when we talk. Our voice sounds softer but not too quiet. We talk with a lower pitch of voice.",Tone of Voice
Solving a Problem with your Teacher,https://slp.everydayspeech.com/video/solving-a-problem-with-your-teacher,2m 5s,"VIDEO MODELING - When we have a problem, we can work with a teacher to solve it. We ask them for help. We tell them about the problem. We find a solution together.",Solving a Problem
Using Self-Talk,https://slp.everydayspeech.com/video/using-self-talk,,"Teacher script: Self-talk is what we say to ourselves. It can help or hurt us. If we tell ourselves nice, kind things, or things that are honest and get us to work hard, then it is helpful. If we tell ourselves negative things, it can hurt us.",
Cyber Skills - Sharing on Social Media,https://slp.everydayspeech.com/video/cyber-skills-sharing-on-social-media,,"SOCIAL SKILLS IN ACTION (SSIA) - This video models how to use your Cyber Skills to know what is okay to post online. We teach that not everyone will be happy to be tagged in online photos so it’s best to ask permission before posting. The lesson talks about how you may take a photo in private but when you post it, it becomes public for all to see.",Cyber Skills
Sharing,https://slp.everydayspeech.com/video/sharing-2,1m 20s,"VIDEO MODELING - When we’re playing, we share the toys. We let others use the toys we’re using and we can ask for a turn to use their toy.",Playing with Others
Not Getting Your Way,https://slp.everydayspeech.com/video/not-getting-your-way,2m 17s,"SOCIAL SKILLS IN ACTION (SSIA) - The group wants to play a game. When everyone wants to play a different game than Alessandra, she gets upset and refuses to play. Alessandra needs to control her feelings and actions when she doesn’t get her way.",Being a Good Sport
Figures of Speech,https://slp.everydayspeech.com/video/figures-of-speech,2m 38s,"SOCIAL SKILLS IN ACTION (SSIA) - When Mike tells Kate ""you miss all the shots you don't take"", she's confused. She wasn't even talking about basketball! Kate learns that she shouldn't take everything literally. She can stop and think about what Mike meant. If she still doesn't understand, she can just ask.",Disguised Thoughts
Dealing with Teasing,https://slp.everydayspeech.com/video/dealing-with-teasing,3m 24s,"SOCIAL SKILLS IN ACTION (SSIA) - Tim is being teased by someone at school. This makes him really upset. When he uses the following strategies, he starts to feel better; positive self-talk, expressing his feelings, and walking away from the situation. Dealing with teasing can be hard but we all go through it. It's important to note that bullying is unacceptable and should be handled by telling an adult that your trust.",Handling Teasing and Bullying
Energizing Stretching Break,https://slp.everydayspeech.com/video/energizing-stretching-break,,This video guides students through a series of standing stretches for an energizing brain break that helps them wake up.,Stretching Videos
Taking Turns In Conversation,https://slp.everydayspeech.com/video/taking-turns-in-conversation-2,1m 46s,SOCIAL SKILLS IN ACTION (SSIA) - Owen tries to tell Johnny about his trip to Florida but Johnny doesn’t let Owen speak. Johnny talks over him which makes Owen feel bad. Johnny needs to remember to take turns in conversation.,Conversation Share
Taking Turns in Conversation,https://slp.everydayspeech.com/video/taking-turns-in-conversation,1m 46s,"VIDEO MODELING - When we are having a conversation, we take turns. After one friend talks, we get a turn. We don’t take all the turns. We go back and forth.",Conversation Share
Dealing With Stress,https://slp.everydayspeech.com/video/dealing-with-stress,2m 25s,SOCIAL SKILLS IN ACTION (SSIA) - Bobby has too much work to do and yells at the teacher because he's feeling stressed. He disrupted the rest of the class with his actions. Bobby learns he can ask for help or use a strategy to calm down. He takes a walk and feels much better.,Using your Self-Controller
Going to a Family Party,https://slp.everydayspeech.com/video/going-to-a-family-party,,"SOCIAL SKILLS IN ACTION (SSIA) It can be stressful when we go to a party, but there are certain strategies we can use to make it easier. This lesson models how to use the Topic Radar, Restaurant Rules, and Self-Controller strategies to help anyone know how to act at a party with others. This can be used for Thanksgiving, Christmas, birthday parties, family functions, or any time you're eating at somebody's house.",Restaurant Rules
Two Sides - Empathy,https://slp.everydayspeech.com/video/two-sides-empathy,16m,"EXTENSION LESSON - In this game, players have to determine in which category a scene belongs. Is the main character showing empathy, or not showing empathy? Concepts covered: Showing Empathy",Empathy Essentials
Change In Your Schedule - Older,https://slp.everydayspeech.com/video/change-in-your-schedule-older,2m 8s,"SOCIAL SKILLS IN ACTION (SSIA) - Ryan is planning on finishing his art project in class today. When there’s an assembly that he has to go to, Ryan gets upset and is worried that he won’t be able to finish his project. He yells that he doesn’t want to go to the assembly. Ryan needs to take a second to think about the situation. He can ask if he can finish his project later.",Switching Tracks
Not Asking for Help,https://slp.everydayspeech.com/video/not-asking-for-help,2m 11s,"SOCIAL SKILLS IN ACTION (SSIA) - When Mike can't figure out his math problems, he gets upset and stops participating in class. Mike learns to stop and think about his problem - how can he solve it? He learns that it's okay to ask the teacher for help.",Asking for Help
Calming Down,https://slp.everydayspeech.com/video/calming-down,2m 36s,"VIDEO MODELING - When we are feeling upset and need to calm down, we can use our strategies. Taking deep breaths and counting them is one strategy to help us calm down.",Staying Calm
Nighttime Hygiene,https://slp.everydayspeech.com/video/nighttime-hygiene,2m 24s,"SOCIAL SKILLS IN ACTION (SSIA) - When we get ready to go to bed, there are certain things we have to do to be clean. If we follow these steps, we'll be sure that we are maintaining good hygiene.",Improving Your Hygiene
Reading the Room - Group Needs,https://slp.everydayspeech.com/video/reading-the-room-group-needs-2,,We learn to be good group members who care about the group’s needs and mood. We figure out what the group wants and how to act by observing others.,Reading the Room
Texting Friends,https://slp.everydayspeech.com/video/texting-friends,2m 29s,"SOCIAL SKILLS IN ACTION (SSIA) - Sarah and Kate want to text about their favorite TV show. Before they do, there are some rules they should know. We should consider when is a good time to text, we shouldn't text too early or too late. We can send multiple messages at one time, but we should wait until our friend responds before sending more. And most importantly - we should only text people we know, like our family and friends.",Cyber Skills
Wake Up Your Body Stretch,https://slp.everydayspeech.com/video/wake-up-your-body-stretch,,This video guides students through a standing stretch to re-energize them for learning.,
Two Sides - Cyber Skill Safety,https://slp.everydayspeech.com/video/two-sides-cyber-skill-safety,,"Learn why we: keep social media pages on private; don’t tag location in posts; play video games with friends, not strangers;",Cyber Skills
Introducing Yourself to a Peer - Social Short,https://slp.everydayspeech.com/video/introducing-yourself-to-a-peer-social-short,1m 31s,"SOCIAL SKILLS IN ACTION (SSIA) - In this social short, we go over the steps of introducing yourself. You tell the person your name, introduce yourself, say ""nice to meet you"", and then ask the other person questions to learn about them!",Starting a Conversation
